사용자 ID,가입 날짜,유입 경로,방문 날짜,페이지 방문 순서,장바구니 담기,결제 완료,결제 방식,디바이스 정보,마지막 방문 날짜
2060,2024-07-13,YouTube Ads,2024-07-24,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-27
2060,2024-07-13,KakaoTalk Ads,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-27
2063,2024-07-13,Instagram Ads,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
2065,2024-07-13,Coupang Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Tablet,2024-07-21
2067,2024-07-26,Tistory Blog,2024-07-31,홈 > 카테고리 > 제품 목록,No,No,-,Desktop,2024-07-31
2080,2024-07-23,Coupang Ads,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-29
2081,2024-07-16,Google Search,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-31
2083,2024-07-20,Naver Shopping,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-30
2084,2024-07-04,Tistory Blog,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-30
2086,2024-07-03,Google Search,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-30
2086,2024-07-03,Naver Shopping,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-30
2088,2024-07-19,Naver Search,2024-07-20,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
2090,2024-07-11,KakaoTalk Ads,2024-07-19,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-19
2091,2024-07-15,Instagram Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-21
2093,2024-07-20,Tistory Blog,2024-07-23,홈 > 검색,No,No,-,Mobile,2024-07-23
2095,2024-07-02,Facebook Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
2095,2024-07-02,YouTube Ads,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-30
2095,2024-07-02,Naver Search,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
2097,2024-07-03,Google Search,2024-07-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-07
2100,2024-07-01,YouTube Ads,2024-07-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-19
2100,2024-07-01,Google Search,2024-07-19,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-19
2102,2024-07-09,KakaoTalk Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-17
2103,2024-07-10,Instagram Ads,2024-07-23,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-31
2103,2024-07-10,Instagram Ads,2024-07-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-31
2104,2024-07-12,KakaoTalk Ads,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
2106,2024-07-20,Coupang Ads,2024-07-25,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-25
2107,2024-07-01,KakaoTalk Ads,2024-07-25,홈 > 카테고리,No,No,-,Desktop,2024-07-25
2112,2024-07-01,Coupang Ads,2024-07-14,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-24
2112,2024-07-01,Coupang Ads,2024-07-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,무통장 입금,Mobile,2024-07-24
2115,2024-07-26,Tistory Blog,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Desktop,2024-07-31
2115,2024-07-26,YouTube Ads,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-31
2115,2024-07-26,Tistory Blog,2024-07-31,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-31
2116,2024-07-19,Facebook Ads,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
2118,2024-07-05,Google Search,2024-07-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-25
2119,2024-07-14,Naver Search,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-19
2121,2024-07-17,Instagram Ads,2024-07-26,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-31
2121,2024-07-17,YouTube Ads,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-31
2122,2024-07-12,Instagram Ads,2024-07-23,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-23
2123,2024-07-14,Facebook Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-22
2123,2024-07-14,KakaoTalk Ads,2024-07-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
2124,2024-07-09,YouTube Ads,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-15
2125,2024-07-04,YouTube Ads,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Tablet,2024-07-29
2126,2024-07-05,Tistory Blog,2024-07-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-31
2127,2024-07-18,KakaoTalk Ads,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-31
2128,2024-07-21,Naver Shopping,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-29
2129,2024-07-01,Google Search,2024-07-18,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-18
2130,2024-07-05,Coupang Ads,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-27
2131,2024-07-27,Facebook Ads,2024-07-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-31
2135,2024-07-01,Google Search,2024-07-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Desktop,2024-07-17
2136,2024-07-10,Naver Shopping,2024-07-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-14
2137,2024-07-03,Naver Search,2024-07-31,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-31
2139,2024-07-10,Google Search,2024-07-22,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-22
2140,2024-07-14,Facebook Ads,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
2141,2024-07-14,Naver Shopping,2024-07-28,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-28
2142,2024-07-06,Naver Search,2024-07-13,홈 > 검색 > 제품 목록,No,No,-,Mobile,2024-07-15
2142,2024-07-06,Naver Search,2024-07-15,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-15
2143,2024-07-09,YouTube Ads,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-31
2144,2024-07-08,YouTube Ads,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-27
2145,2024-07-26,Google Search,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-29
2148,2024-07-08,Naver Search,2024-07-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-10
2150,2024-07-04,Tistory Blog,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Tablet,2024-07-28
2151,2024-07-06,Instagram Ads,2024-07-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-21
2157,2024-07-13,KakaoTalk Ads,2024-07-31,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-31
2159,2024-07-20,Coupang Ads,2024-07-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-28
2160,2024-07-04,Instagram Ads,2024-07-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-16
2162,2024-07-02,Coupang Ads,2024-07-07,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-21
2162,2024-07-02,KakaoTalk Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-21
2165,2024-07-07,Naver Shopping,2024-07-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-16
2173,2024-07-03,Coupang Ads,2024-07-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-27
2173,2024-07-03,Naver Shopping,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-27
2174,2024-07-06,Naver Shopping,2024-07-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-22
2175,2024-07-18,Google Search,2024-07-20,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-30
2175,2024-07-18,KakaoTalk Ads,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-30
2176,2024-07-10,Coupang Ads,2024-07-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
2176,2024-07-10,Coupang Ads,2024-07-12,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-29
2176,2024-07-10,Facebook Ads,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-29
2178,2024-07-02,Coupang Ads,2024-07-31,홈 > 검색 > 제품 목록,No,No,-,Mobile,2024-07-31
2179,2024-07-19,Naver Shopping,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
2180,2024-07-06,Naver Search,2024-07-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
2183,2024-07-02,Tistory Blog,2024-07-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-21
2183,2024-07-02,KakaoTalk Ads,2024-07-21,홈 > 검색,No,No,-,Mobile,2024-07-21
2184,2024-07-04,Coupang Ads,2024-07-06,홈 > 검색 > 제품 목록,No,No,-,Mobile,2024-07-20
2184,2024-07-04,Naver Search,2024-07-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-20
2184,2024-07-04,YouTube Ads,2024-07-20,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-20
2188,2024-07-08,YouTube Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-26
2196,2024-07-12,Facebook Ads,2024-07-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-23
2197,2024-07-20,Coupang Ads,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-31
2198,2024-07-07,YouTube Ads,2024-07-17,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-24
2198,2024-07-07,YouTube Ads,2024-07-22,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-24
2198,2024-07-07,Facebook Ads,2024-07-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-24
2200,2024-07-03,Naver Shopping,2024-07-28,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-29
2200,2024-07-03,KakaoTalk Ads,2024-07-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Desktop,2024-07-29
2201,2024-07-09,KakaoTalk Ads,2024-07-30,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
2203,2024-07-04,KakaoTalk Ads,2024-07-21,홈 > 카테고리,No,No,-,Mobile,2024-07-21
2206,2024-07-03,Naver Shopping,2024-07-08,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-27
2206,2024-07-03,Facebook Ads,2024-07-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-27
2206,2024-07-03,Tistory Blog,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Tablet,2024-07-27
2207,2024-07-01,Coupang Ads,2024-07-14,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-14
2209,2024-07-02,YouTube Ads,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-15
2211,2024-07-03,Naver Shopping,2024-07-14,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-14
2213,2024-07-15,YouTube Ads,2024-07-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-18
2214,2024-07-15,YouTube Ads,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-30
2216,2024-07-01,YouTube Ads,2024-07-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-21
2216,2024-07-01,Naver Search,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
2217,2024-07-11,Google Search,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-29
2218,2024-07-17,Google Search,2024-07-26,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-26
2220,2024-07-06,Google Search,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-27
2221,2024-07-03,Facebook Ads,2024-07-09,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Desktop,2024-07-09
2223,2024-07-01,Google Search,2024-07-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-17
2224,2024-07-07,Facebook Ads,2024-07-19,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-19
2225,2024-07-02,Tistory Blog,2024-07-06,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-06
2228,2024-07-05,Facebook Ads,2024-07-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-29
2228,2024-07-05,Instagram Ads,2024-07-29,홈 > 카테고리,No,No,-,Mobile,2024-07-29
2229,2024-07-06,Naver Shopping,2024-07-29,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-29
2231,2024-07-09,Coupang Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-17
2233,2024-07-01,Instagram Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Tablet,2024-07-26
2234,2024-07-08,Instagram Ads,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-27
2235,2024-07-06,Tistory Blog,2024-07-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-13
2235,2024-07-06,Tistory Blog,2024-07-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-13
2235,2024-07-06,Naver Search,2024-07-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-13
2236,2024-07-13,KakaoTalk Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
2244,2024-07-01,YouTube Ads,2024-07-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Tablet,2024-07-08
2249,2024-07-16,Coupang Ads,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-19
2251,2024-07-08,Naver Shopping,2024-07-21,홈 > 검색,No,No,-,Desktop,2024-07-21
2252,2024-07-05,YouTube Ads,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-27
2253,2024-07-09,Instagram Ads,2024-07-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-25
2254,2024-07-08,Naver Shopping,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-27
2256,2024-07-03,KakaoTalk Ads,2024-07-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-31
2257,2024-07-06,YouTube Ads,2024-07-18,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-18
2258,2024-07-14,Facebook Ads,2024-07-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,삼성페이,Mobile,2024-07-26
2258,2024-07-14,Facebook Ads,2024-07-26,홈 > 카테고리,No,No,-,Mobile,2024-07-26
2260,2024-07-14,Google Search,2024-07-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-28
2264,2024-07-05,YouTube Ads,2024-07-08,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-08
2267,2024-07-27,Naver Search,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-29
2269,2024-07-06,Facebook Ads,2024-07-20,홈 > 검색 > 제품 상세,No,No,-,Tablet,2024-07-20
2270,2024-07-12,Coupang Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-26
